EVENTTYPESEQ	COMPENSATIONDATE	ISRUNNABLE	PRODUCTNAME	GENERICATTRIBUTE1	VALUE
8709	03-30-2013 00:00:00	0		"Logicalis, Inc."	437
8709	03-30-2013 00:00:00	0		"USHealth Group, Inc."	9000
8709	03-30-2013 00:00:00	0		"USHealth Group, Inc."	1350
8709	03-30-2013 00:00:00	0		"MetroPCS Wireless, Inc."	3357
8709	03-30-2013 00:00:00	0		"MetroPCS Wireless, Inc."	1009
8709	03-30-2013 00:00:00	0		"MetroPCS Wireless, Inc."	504
8981	03-31-2013 00:00:00	0	Monaco	Lexis Nexis Group	195000
9182	03-31-2013 00:00:00	0	Maintenance	"CC Services, Inc  (Country Financial)"	452277
8982	03-31-2013 00:00:00	0	iCentera	CDW Corporation	375000
8705	03-31-2013 00:00:00	0	BPO	Motorola Solutions	130000
8982	03-31-2013 00:00:00	0	Monaco	Pivot3	10800
9185	03-31-2013 00:00:00	0	On-Premise License	American International Assurance Bhd.	186667
8705	03-31-2013 00:00:00	0	Maintenance	American International Assurance Bhd.	29867
8705	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	399333
8881	03-31-2013 00:00:00	0	Training	American International Assurance Bhd.	25000
8705	03-31-2013 00:00:00	0	Webcom	Orgn-6	6000
8705	03-31-2013 00:00:00	0	Webcom	Kapish Services Pty Ltd	88
8982	03-31-2013 00:00:00	0	Webcom	Kapish Services Pty Ltd	1759
8705	03-31-2013 00:00:00	0	Webcom	"Cleaver-Brooks, Inc."	876
8982	03-31-2013 00:00:00	0	Webcom	"Cleaver-Brooks, Inc."	17523
8709	03-31-2013 00:00:00	0	C3	none	1000
8709	03-31-2013 00:00:00	0	BPO	"Western & Southern Financial Group, Inc."	293
8709	03-31-2013 00:00:00	0		American Airlines	908
8709	03-31-2013 00:00:00	0		American Airlines	454
8709	03-31-2013 00:00:00	0		American Airlines	272
9185	03-31-2013 00:00:00	0	On-Premise License	American International Assurance Bhd.	93333
8705	03-31-2013 00:00:00	0	Maintenance	American International Assurance Bhd.	14933
8705	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	199667
8709	03-31-2013 00:00:00	0	On-Premise License	American International Assurance Bhd.	-4200
8709	03-31-2013 00:00:00	0	Maintenance	American International Assurance Bhd.	-672
8709	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	-6739
8709	03-31-2013 00:00:00	0	On-Premise License	American International Assurance Bhd.	4200
8709	03-31-2013 00:00:00	0	Maintenance	American International Assurance Bhd.	672
8709	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	6739
8709	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	2246
8709	03-31-2013 00:00:00	0	Managed Services	American International Assurance Bhd.	778
8709	03-31-2013 00:00:00	0	Q1 '13		1953
9182	04-01-2013 00:00	0	Maintenance	"Prudential Financial, Inc."	53384
8705	04-01-2013 00:00	0	Maintenance	"Prudential Financial, Inc."	1602
9182	04-01-2013 00:00	0	Maintenance	Ecolab USA Inc.	119000
9182	04-01-2013 00:00	0	Maintenance	JP Morgan Chase Bank	12300
8705	04-01-2013 00:00	0	Maintenance	JP Morgan Chase Bank	615
9182	04-01-2013 00:00	0	Maintenance	"Safety-Kleen Systems, Inc."	65090
8705	04-01-2013 00:00	0	Maintenance	"Safety-Kleen Systems, Inc."	3255
9182	04-01-2013 00:00	0	Maintenance	"Apple Computer, Inc."	118388
8705	04-01-2013 00:00	0	Maintenance	"Apple Computer, Inc."	5919
9182	04-01-2013 00:00	0	Maintenance	NetApp	256833
8705	04-01-2013 00:00	0	Maintenance	NetApp	12842
9182	04-01-2013 00:00	0	Maintenance	"CareFirst of Maryland, Inc"	204095
8705	04-01-2013 00:00	0	Maintenance	"CareFirst of Maryland, Inc"	10205
9182	04-01-2013 00:00	0	Maintenance	Medical Mutual of Ohio	156665
8705	04-01-2013 00:00	0	Maintenance	Medical Mutual of Ohio	7833
9182	04-01-2013 00:00	0	Maintenance	Sirius XM Radio Inc	115763
8705	04-01-2013 00:00	0	Maintenance	Sirius XM Radio Inc	5788
8705	04-04-2013 00:00	0	Litmos	ClientFocus	600
8705	04-05-2013 00:00	0	Litmos	Gatewing	3588
8705	04-08-2013 00:00	0	Leadformix	Rosslyn Analytics 3	14688
8881	04-08-2013 00:00	0	Services	NTELOS Communications Inc.	15000
8705	04-08-2013 00:00	0	Litmos	CHIRON BIOSCIENCE LIMITED	1188
8705	04-09-2013 00:00	0	Webcom	"Alpinestars, Inc"	1080
8881	04-10-2013 00:00	0	Services	Blue Cross Blue Shield Rhode Island	7439
8705	04-10-2013 00:00	0	Litmos	CBE - COMPRESSED BUSINESS EDUCATION	1188
8705	04-10-2013 00:00	0	Litmos	Silver Cloud Academy	7200
8705	04-17-2013 00:00:00	0	Litmos	RURAL METRO SA	588
8705	04-17-2013 00:00:00	0	Litmos	NETBISCUITS	1188
8705	04-18-2013 00:00:00	0	Litmos	Advance Financial	588
8705	04-19-2013 00:00:00	0	Litmos	Hagen Williams	1188
8982	04-22-2013 00:00:00	0	Monaco	Quintiles Transnational Corp.	173400
8705	04-22-2013 00:00:00	0	Monaco	Quintiles Transnational Corp.	8670
8705	04-22-2013 00:00:00	0	Litmos	Positive Impact	600
8982	04-22-2013 00:00:00	0	Monaco	Intuit Inc.	128535
8705	04-22-2013 00:00:00	0	Monaco	Intuit Inc.	75600
8982	04-22-2013 00:00:00	0	Term License	Kabel Deutschland Breitband Services Gmbh	186277
8705	04-23-2013 00:00:00	0	Monaco	"Philips Electronics, NA-Phillips IT Applications"	30000
8881	04-25-2013 00:00:00	0	Services	EarthLink	2880
8705	04-25-2013 00:00:00	0	Litmos	PROSESSPILOTENE	1188
8705	04-26-2013 00:00:00	0	Litmos	RAE Systems	3788
8982	04-26-2013 00:00:00	0	Monaco	Corning Cable Systems	102000
8705	04-26-2013 00:00:00	0	Monaco	Corning Cable Systems	5100
8705	04-29-2013 00:00:00	0	Training	NTELOS Communications Inc.	19500
8982	04-29-2013 00:00:00	0	Monaco	"Concentra, Inc."	209732
8705	04-29-2013 00:00:00	0	Monaco	"Concentra, Inc."	4195
8982	04-29-2013 00:00:00	0	Monaco	"Concentra, Inc."	139838
8705	04-29-2013 00:00:00	0	Monaco	"Concentra, Inc."	2797
8705	04-30-2013 00:00:00	0	Litmos	"ServiceLive, Inc"	3588
8705	04-30-2013 00:00:00	0	Monaco	Natus Medical Inc.	6300
8705	04-30-2013 00:00:00	0	Monaco	RagingWire	3600
8705	04-30-2013 00:00:00	0	Monaco	RagingWire	32400
8705	04-30-2013 00:00:00	0	Monaco	RagingWire	3600
8705	04-30-2013 00:00:00	0	Litmos	RagingWire	1800
8705	04-30-2013 00:00:00	0	Rapid Intake	RagingWire	2508
8705	04-30-2013 00:00:00	0	iCentera	RagingWire	9000
8982	04-30-2013 00:00:00	0	iCentera	Solta Medical -1	31440
8705	04-30-2013 00:00:00	0	iCentera	Solta Medical -1	1572
8705	04-30-2013 00:00:00	0	Monaco	insuranceLine	71668
8982	04-30-2013 00:00:00	0	iCentera	Voxeo Corporation	15432
8982	04-30-2013 00:00:00	0	Monaco	Eagle Global Logistics (CEVA Freight)	0
8982	04-30-2013 00:00:00	0	Monaco	Eagle Global Logistics (CEVA Freight)	0
8881	04-30-2013 00:00:00	0	Services	Infovista	11055
8982	04-30-2013 00:00:00	0	Monaco	"Juniper Networks, Inc."	870000
8981	04-30-2013 00:00:00	0	Spiff	"Juniper Networks, Inc."	1740000
8881	04-30-2013 00:00:00	0	Services	"Kaiser Foundation Hospitals, Inc."	65000
8881	04-30-2013 00:00:00	0	Services	"Kaiser Foundation Hospitals, Inc."	13000
8881	04-30-2013 00:00:00	0	Training	Sprint -Nextel	10800
8705	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	84000
8705	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	84000
8705	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	67200
8981	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	140002
8981	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	105002
8981	04-30-2013 00:00:00	0	Webcom	"ShoreTel,  Inc."	67202
8705	04-30-2013 00:00:00	0	Litmos	Salesforce1 A/S	3251
8881	04-30-2013 00:00:00	0	SalesSelector	"Alere Health, LLC"	2997
8705	04-30-2013 00:00:00	0	Monaco	"Alere Health, LLC"	26500
8881	04-30-2013 00:00:00	0	Services	"Alere Health, LLC"	7250
8981	04-30-2013 00:00:00	0	Monaco	"Alere Health, LLC"	26500
8705	04-30-2013 00:00:00	0	Litmos	ServiceLive	9600
8705	04-30-2013 00:00:00	0	Webcom	Xirrus	2145
8982	04-30-2013 00:00:00	0	Webcom	Xirrus	42900
8705	04-30-2013 00:00:00	0	Webcom	MediSolutions	210
8982	04-30-2013 00:00:00	0	Webcom	MediSolutions	4200
8705	04-30-2013 00:00:00	0	Webcom	Shimadzu	1620
8982	04-30-2013 00:00:00	0	Webcom	Shimadzu	32400
8705	04-30-2013 00:00:00	0	Webcom	Broan NuTone	535
8982	04-30-2013 00:00:00	0	Webcom	Broan NuTone	26755
8705	04-30-2013 00:00:00	0	Webcom	Incident Communications	270
8982	04-30-2013 00:00:00	0	Webcom	Incident Communications	5400
8705	04-30-2013 00:00:00	0	Webcom	Cleacer Brooks	54
8982	04-30-2013 00:00:00	0	Webcom	Cleacer Brooks	1080
8705	04-30-2013 00:00:00	0	Webcom	iRely	120
8982	04-30-2013 00:00:00	0	Webcom	iRely	2400
8982	04-30-2013 00:00:00	0	Webcom	TAFA Inc.	4200
8705	04-30-2013 00:00:00	0	Webcom	TAFA Inc.	210
8982	04-30-2013 00:00:00	0	Webcom	Alga Microwave	1080
9182	04-30-2013 00:00:00	0	Maintenance	AXA Seguros S.A. De C.V.	177117
8705	04-30-2013 00:00:00	0	Maintenance	AXA Seguros S.A. De C.V.	8856
8709	04-30-2013 00:00:00	0	C3	none	2000
9182	04-30-2013 00:00:00	0	Maintenance	IBM India	38800
8709	04-30-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	848
8709	04-30-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	254
8709	04-30-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	127
8709	04-30-2013 00:00:00	0		Sprint -Nextel	754
8709	04-30-2013 00:00:00	0		Sprint -Nextel	70
8709	04-30-2013 00:00:00	0		Sprint -Nextel	35
8709	04-30-2013 00:00:00	0		"WellCare Health Plans, Inc."	1134
8709	04-30-2013 00:00:00	0		"WellCare Health Plans, Inc."	284
8709	04-30-2013 00:00:00	0		"WellCare Health Plans, Inc."	284
8709	04-30-2013 00:00:00	0		Blue Shield of California (CA Physicians' Service)	18000
8709	04-30-2013 00:00:00	0		Blue Shield of California (CA Physicians' Service)	2079
8709	04-30-2013 00:00:00	0		"Biogen Idec, Inc."	5868
8709	04-30-2013 00:00:00	0		"Biogen Idec, Inc."	1581
8709	04-30-2013 00:00:00	0		"Biogen Idec, Inc."	678
8709	04-30-2013 00:00:00	0		US Bank (Firstar)	11344
8709	04-30-2013 00:00:00	0		US Bank (Firstar)	1310
8709	04-30-2013 00:00:00	0	Monaco	Blue Cross Blue Shield Rhode Island	281
8709	04-30-2013 00:00:00	0	Monaco	Blue Cross Blue Shield Rhode Island	70
8709	04-30-2013 00:00:00	0	Monaco	Blue Cross Blue Shield Rhode Island	70
8709	04-30-2013 00:00:00	0	Webcom	"Henry Schein , Inc."	210
8709	04-30-2013 00:00:00	0	Webcom	"Henry Schein , Inc."	53
8709	04-30-2013 00:00:00	0	Webcom	"Henry Schein , Inc."	53
8881	04-30-2013 00:00:00	0	Services	IBM India	90000
8709	04-30-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	1836
8709	04-30-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	687
8709	04-30-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	212
8709	04-30-2013 00:00:00	0		"Tellabs, Inc."	213
8709	04-30-2013 00:00:00	0		"Tellabs, Inc."	53
8709	04-30-2013 00:00:00	0		"Tellabs, Inc."	53
8982	05-02-2013 00:00	0	Monaco	Advantech Technologies Ltd	14223
9182	05-09-2013 00:00	0	Maintenance	WestPac Banking Corporation	246192
8705	05-09-2013 00:00	0	Maintenance	WestPac Banking Corporation	12310
9182	05-10-2013 00:00	0	Maintenance	AXA Szolgaltato Kft. (Hungary)	17068
8881	05-12-2013 00:00	0	Services	Atlas Copco Specialty Rental	3118
8705	05-13-2013 00:00:00	0	Monaco	Arris Solution Inc.	28800
8982	05-13-2013 00:00:00	0	Monaco	Arris Solution Inc.	16800
8982	05-13-2013 00:00:00	0	Monaco	Xerox UK Ltd.	108000
8982	05-13-2013 00:00:00	0	Monaco	Xerox UK Ltd.	60000
8705	05-15-2013 00:00:00	0	Monaco	ADT Security Services Inc. - US	56700
8709	05-15-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	848
8709	05-15-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	254
8709	05-15-2013 00:00:00	0		"Western & Southern Financial Group, Inc."	127
8709	05-15-2013 00:00:00	0		Electronics for Imaging (EFI)	390
8709	05-15-2013 00:00:00	0		Electronics for Imaging (EFI)	195
8709	05-15-2013 00:00:00	0		Great Eastern Life Assurance Co. Ltd.	3053
8709	05-15-2013 00:00:00	0		EMC Corporation -1	100000
8709	05-15-2013 00:00:00	0		EMC Corporation -1	27401
8709	05-15-2013 00:00:00	0		EMC Corporation -1	12316
8709	05-15-2013 00:00:00	0		Bell Distribution Inc	16042
8709	05-15-2013 00:00:00	0		Bell Distribution Inc	4349
8709	05-15-2013 00:00:00	0		Bell Distribution Inc	1897
8709	05-15-2013 00:00:00	0		"Medtronic, Inc."	29719
8709	05-15-2013 00:00:00	0		"Medtronic, Inc."	3432
8709	05-15-2013 00:00:00	0		CDW Corporation	2852
8709	05-15-2013 00:00:00	0		CDW Corporation	329
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	1782
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	666
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	206
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	1782
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	666
8709	05-15-2013 00:00:00	0		"SKC Communications Products, LLC"	206
8709	05-15-2013 00:00:00	0		Brocade Communications Systems Inc	2893
8709	05-15-2013 00:00:00	0		Brocade Communications Systems Inc	915
8709	05-15-2013 00:00:00	0		Brocade Communications Systems Inc	421
8709	05-15-2013 00:00:00	0		TWG Holdings Inc.	925
8709	05-15-2013 00:00:00	0		TWG Holdings Inc.	231
8709	05-15-2013 00:00:00	0		TWG Holdings Inc.	231
8709	05-15-2013 00:00:00	0		DIRECTV Latin America	12600
8709	05-15-2013 00:00:00	0		DIRECTV Latin America	1697
8709	05-15-2013 00:00:00	0		JDS Uniphase	3595
8709	05-15-2013 00:00:00	0		JDS Uniphase	1205
8709	05-15-2013 00:00:00	0		JDS Uniphase	415
8709	05-15-2013 00:00:00	0		"EarthLink Managed Services, LLC"	1998
8709	05-15-2013 00:00:00	0		"EarthLink Managed Services, LLC"	534
8709	05-15-2013 00:00:00	0		"EarthLink Managed Services, LLC"	260
8709	05-15-2013 00:00:00	0		Motorola Solutions	1784
8709	05-15-2013 00:00:00	0		Solta Medical -1	259
8709	05-15-2013 00:00:00	0		Solta Medical -1	71
8709	05-15-2013 00:00:00	0		Solta Medical -1	55
8709	05-15-2013 00:00:00	0		"Juniper Networks, Inc."	35670
8709	05-15-2013 00:00:00	0		"Juniper Networks, Inc."	5655
8709	05-15-2013 00:00:00	0		"Prudential Financial, Inc."	206
8709	05-15-2013 00:00:00	0		"Prudential Financial, Inc."	24
8709	05-15-2013 00:00:00	0		"Prudential Financial, Inc."	8
8709	05-15-2013 00:00:00	0		"Safety-Kleen Systems, Inc."	309
8709	05-15-2013 00:00:00	0		"Safety-Kleen Systems, Inc."	49
8709	05-15-2013 00:00:00	0		"Safety-Kleen Systems, Inc."	17
8709	05-15-2013 00:00:00	0		"Apple Computer, Inc."	562
8709	05-15-2013 00:00:00	0		"Apple Computer, Inc."	89
8709	05-15-2013 00:00:00	0		"Apple Computer, Inc."	31
8709	05-15-2013 00:00:00	0		Broan NuTone	185
8709	05-15-2013 00:00:00	0		Broan NuTone	49
8709	05-15-2013 00:00:00	0		Broan NuTone	43
8709	05-15-2013 00:00:00	0		"Juniper Networks, Inc."	-2315
8982	05-16-2013 00:00:00	0	Webcom	"TriNet Group, Inc."	81000
8705	05-16-2013 00:00:00	0	Webcom	"TriNet Group, Inc."	1368
8705	05-16-2013 00:00:00	0	Maintenance	American International Assurance Co Ltd : AIA Taiwan	22000
8982	05-17-2013 00:00:00	0	Monaco	"Kaiser Foundation Hospitals, Inc."	24000
9182	05-20-2013 00:00:00	0	Maintenance	Mobistar S.A.	25834
8705	05-20-2013 00:00:00	0	Maintenance	Mobistar S.A.	1292
8982	05-21-2013 00:00:00	0	BPO	BlueCross BlueShield of Kansas City	132300
8982	05-21-2013 00:00:00	0	BPO	BlueCross BlueShield of Kansas City	6615
9182	05-21-2013 00:00:00	0	Maintenance	CIMB Bank Berhad	39019
8982	05-23-2013 00:00:00	0	Monaco	Lenovo Inc.	1599420
8982	05-23-2013 00:00:00	0	Monaco	IMS Health	622235
8705	05-23-2013 00:00:00	0	Monaco	IMS Health	92293
8881	05-24-2013 00:00:00	0	Services	CUNA Mutual Insurance Society	30000
8982	05-29-2013 00:00:00	0	Monaco	Cree Inc.	43321
8705	05-29-2013 00:00:00	0	Monaco	Cree Inc.	4999
8881	05-29-2013 00:00:00	0	Services	Mayo Healthcare	1800
8705	05-29-2013 00:00:00	0	BPO	TASC	50000
8881	05-29-2013 00:00:00	0	Services	"ShoreTel,  Inc."	248400
8705	05-29-2013 00:00:00	0	BPO	MVP Health Plans Inc.	72000
9182	05-30-2013 00:00:00	0	Maintenance	Vodafone Hutchison Australia Pty Limited	184968
8982	05-30-2013 00:00:00	0	Term License	Siemens PLM Software (UGS)	240000
8982	05-30-2013 00:00:00	0	iCentera	TIME dotCom Berhad	3000
8982	05-30-2013 00:00:00	0	Webcom	TIME dotCom Berhad	21000
8705	05-30-2013 00:00:00	0	Monaco	insuranceLine	7167
8982	05-31-2013 00:00:00	0	Monaco	First Command Financial Planning	278175
8981	05-31-2013 00:00:00	0	Monaco	First Command Financial Planning	434700
8981	05-31-2013 00:00:00	0	Monaco	First Command Financial Planning	434700
8981	05-31-2013 00:00:00	0		First Command Financial Planning	198000
8981	05-31-2013 00:00:00	0		First Command Financial Planning	128564
8982	05-31-2013 00:00:00	0	BPO	"Konica Minolta Business Solutions U.S.A., Inc."	56000
9182	05-31-2013 00:00:00	0	Maintenance	"CA, Inc."	415800
8705	05-31-2013 00:00:00	0	Maintenance	"CA, Inc."	20790
8881	05-31-2013 00:00:00	0	Services	Electronics for Imaging (EFI)	5760
8705	05-31-2013 00:00:00	0	Term License	Kabel Deutschland Vertrieb  & Service  GmbH	4241
8982	05-31-2013 00:00:00	0	Monaco	IMS Health Inc. : IMS HEALTH GmbH & Co. OHG	161132
8705	05-31-2013 00:00:00	0	BPO	Tufts Associated Health Plans Inc.	190500
8705	05-31-2013 00:00:00	0	BPO	MVP Health Plans Inc.	135000
8705	05-31-2013 00:00:00	0	Monaco	Novartis Pharma AG	102030
8881	05-31-2013 00:00:00	0	Services	Novartis Pharma AG	62500
8705	05-31-2013 00:00:00	0	Monaco	Novartis Pharma AG	163400
8982	05-31-2013 00:00:00	0	Webcom	"Yaskawa Electric America, Inc."	24000
8982	05-31-2013 00:00:00	0	Webcom	RELM Wireless Corporation	6720
8705	05-31-2013 00:00:00	0	Webcom	RELM Wireless Corporation	336
8705	05-31-2013 00:00:00	0	Webcom	CVI Laser LLC	248
8982	05-31-2013 00:00:00	0	Webcom	CVI Laser LLC	8250
8982	05-31-2013 00:00:00	0	Webcom	"Citadel Technologies, Inc"	2640
8705	05-31-2013 00:00:00	0	Webcom	"Citadel Technologies, Inc"	132
8709	05-31-2013 00:00:00	0		TransUnion	227
8709	05-31-2013 00:00:00	0		TransUnion	57
8709	05-31-2013 00:00:00	0		TransUnion	57
8709	05-31-2013 00:00:00	0		Vivo SA	1508
8709	05-31-2013 00:00:00	0		Vivo SA	49
8709	05-31-2013 00:00:00	0		Vivo SA	1003
8709	05-31-2013 00:00:00	0		Vivo SA	33
8709	05-31-2013 00:00:00	0		Vivo SA	85
8709	05-31-2013 00:00:00	0		Vivo SA	3
8709	05-31-2013 00:00:00	0		Vivo SA	321
8709	05-31-2013 00:00:00	0		Vivo SA	90
8709	05-31-2013 00:00:00	0		"CC Services, Inc  (Country Financial)"	1131
8709	05-31-2013 00:00:00	0		Vodafone Portugal	535
8709	05-31-2013 00:00:00	0		Vodafone Portugal	160
8709	05-31-2013 00:00:00	0		"Tellabs, Inc."	213
8709	05-31-2013 00:00:00	0		"Tellabs, Inc."	53
8709	05-31-2013 00:00:00	0		"Tellabs, Inc."	53
8709	05-31-2013 00:00:00	0		American International Assurance Bhd.	9926
8709	05-31-2013 00:00:00	0		American International Assurance Bhd.	7118
8709	05-31-2013 00:00:00	0		American International Assurance Bhd.	2466
8709	05-31-2013 00:00:00	0		Intuit Inc.	4173
8709	05-31-2013 00:00:00	0		Intuit Inc.	1333
8709	05-31-2013 00:00:00	0		Intuit Inc.	586
8709	05-31-2013 00:00:00	0		Ecolab USA Inc.	298
8709	05-31-2013 00:00:00	0		"Alere Health, LLC"	1193
8709	05-31-2013 00:00:00	0		"Alere Health, LLC"	321
8709	05-31-2013 00:00:00	0		"Alere Health, LLC"	138
8709	05-31-2013 00:00:00	0		"MetroPCS Wireless, Inc."	3357
8709	05-31-2013 00:00:00	0		"MetroPCS Wireless, Inc."	1009
8709	05-31-2013 00:00:00	0		"MetroPCS Wireless, Inc."	504
8709	05-31-2013 00:00:00	0	Monaco-Compensation Management	"Kaiser Foundation Hospitals, Inc."	918
8709	05-31-2013 00:00:00	0	Monaco-Compensation Management	"Kaiser Foundation Hospitals, Inc."	153
8709	05-31-2013 00:00:00	0	Monaco-Compensation Management	"Kaiser Foundation Hospitals, Inc."	306
8709	05-31-2013 00:00:00	0	On-Premise License	At&t	67500
8709	05-31-2013 00:00:00	0	On-Premise License	At&t	10125
8709	05-31-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	3045
8709	05-31-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	1138
8709	05-31-2013 00:00:00	0	Webcom	"Cincinnati Bell, Inc"	352
8705	05-31-2013 00:00:00	0	Litmos	Google Inc. -1	3588
8705	05-31-2013 00:00:00	0	Litmos	HootSuite University	1188
8705	05-31-2013 00:00:00	0	Litmos	ServiceLive	-4400
8709	05-31-2013 00:00:00	0	Litmos	JSA Communications	-29
8709	05-31-2013 00:00:00	0	iCentera	CDW Corporation	2250
8709	05-31-2013 00:00:00	0	iCentera	CDW Corporation	563
8709	05-31-2013 00:00:00	0			3704
8881	06-03-2013 00:00	0	Services	"TriNet Group, Inc."	58320
8881	06-03-2013 00:00	0	Services	"TriNet Group, Inc."	12960
8705	06-06-2013 00:00	0	Litmos	MEDIAGENIX  NG	960
8705	06-06-2013 00:00	0	Litmos	Orgn-1	588
8705	06-07-2013 00:00	0	Leadformix	Zyme Solutions - LFMX	6000
8705	06-07-2013 00:00	0	Leadformix	Socialflow.com	3588
8705	06-07-2013 00:00	0	Leadformix	Evolve Opportunity Development Ltd	9240
8982	06-07-2013 00:00	0	Webcom	Orgn-5	66000
8705	06-10-2013 00:00	0	Litmos	GARDEN LEISURE GROUP SOCIAL MEDIA COMPLIANCE TRAINING	588
8705	06-10-2013 00:00	0	Leadformix	ShipRush	5988
8705	06-11-2013 00:00	0	Litmos	REED IN PARTNERSHIP	3588
8705	06-12-2013 00:00	0	Leadformix	"THOR, Inc."	5760
8982	06-12-2013 00:00	0	Maintenance	Celfocus Solucoes Infomaticas-Emirates Telecom	12000
8705	06-13-2013 00:00:00	0	Leadformix	premier logic	4800
8705	06-13-2013 00:00:00	0	Leadformix	SalesMail	4788
8705	06-13-2013 00:00:00	0	Litmos	Spin City Pole Fitness	1188
9185	06-13-2013 00:00:00	0	On-Premise License	Great Eastern Life Assurance Co. Ltd.	53333
8705	06-13-2013 00:00:00	0	Maintenance	Great Eastern Life Assurance Co. Ltd.	8533
9185	06-13-2013 00:00:00	0	On-Premise License	Great Eastern Life Assurance Co. Ltd.	26667
8705	06-13-2013 00:00:00	0	Maintenance	Great Eastern Life Assurance Co. Ltd.	4267
8881	06-14-2013 00:00:00	0	Services	JM Family Enterprises	3600
8705	06-14-2013 00:00:00	0	Monaco	Nationwide	12150
8705	06-14-2013 00:00:00	0	Litmos	"Edrington Group, The"	2400
8982	06-14-2013 00:00:00	0	Webcom	University of Medicine & Dentistry of New Jersey	26460
8705	06-14-2013 00:00:00	0	Webcom	University of Medicine & Dentistry of New Jersey	1323
8705	06-14-2013 00:00:00	0	Webcom	Dell (EUROPE)	67440
8705	06-14-2013 00:00:00	0	Actek	HM Insurance Group	197762
8881	06-14-2013 00:00:00	0	Services	HM Insurance Group	359140
8981	06-14-2013 00:00:00	0	Actek	HM Insurance Group	49441
8705	06-17-2013 00:00:00	0	Litmos	BUSINESS CONCEPT MAPPING	600
9182	06-17-2013 00:00:00	0	Maintenance	JM Family Enterprises	260361
8705	06-17-2013 00:00:00	0	Maintenance	JM Family Enterprises	13018
8881	06-17-2013 00:00:00	0	Services	Electronics for Imaging (EFI)	71460
8705	06-18-2013 00:00:00	0	Litmos	Mayo Healthcare	3588
9182	06-18-2013 00:00:00	0	Maintenance	Principal Financial Group	184899
8705	06-18-2013 00:00:00	0	Maintenance	Principal Financial Group	9245
